timestamp,property,language
2017-10-06T12:20:45Z,P1436,pt
2017-11-11T05:50:44Z,P1436,tr
2017-12-05T15:57:59Z,P1436,fi
2018-03-20T19:41:35Z,P1436,lt
2018-04-28T05:09:40Z,P1436,gl
2018-06-28T10:36:28Z,P1436,tt
2018-06-28T10:36:33Z,P1436,tt-cyrl
2018-08-09T12:18:59Z,P1436,nn
2018-04-16T09:11:38Z,P5056,en
2018-04-16T10:52:20Z,P5056,sr
2018-04-16T15:52:41Z,P5056,ca
2018-04-18T02:58:22Z,P5056,pt
2018-04-18T09:24:32Z,P5056,ru
2018-04-18T21:33:21Z,P5056,mk
2018-04-20T19:44:55Z,P5056,uk
2018-04-21T05:24:28Z,P5056,fr
2018-04-23T16:08:44Z,P5056,nb
2018-04-24T08:30:40Z,P5056,it
2018-04-24T08:56:37Z,P5056,cs
2018-04-24T09:38:50Z,P5056,da
2018-04-24T09:38:50Z,P5056,nl
2018-04-24T14:51:46Z,P5056,fi
2018-04-30T20:56:26Z,P5056,ar
2018-06-16T21:23:21Z,P5056,zh-hans
2018-07-18T22:11:30Z,P5056,es
2018-07-19T09:50:34Z,P5056,lb
2018-07-19T11:18:51Z,P5056,he
2018-08-02T16:34:16Z,P5056,be-tarask
2018-08-16T08:29:55Z,P5056,pl
2017-07-07T15:42:25Z,P4104,en
2017-07-07T16:49:05Z,P4104,da
2017-07-07T16:49:06Z,P4104,nl
2017-07-30T15:07:42Z,P4104,fr
2017-11-09T11:51:40Z,P4104,lb
2017-12-10T13:40:26Z,P4104,es
2018-01-04T17:50:21Z,P4104,uk
2018-02-17T12:38:24Z,P4104,ar
2018-03-01T13:34:46Z,P4104,it
2018-03-06T15:19:17Z,P4104,hu
2018-04-18T15:43:35Z,P4104,ca
2018-05-11T15:43:57Z,P4104,ms
2018-06-01T08:39:42Z,P4104,sr
2018-07-31T08:39:21Z,P4104,be-tarask
2018-02-19T11:53:21Z,P4856,en
2018-02-19T19:11:47Z,P4856,cs
2018-02-19T19:11:48Z,P4856,de
2018-02-19T19:11:48Z,P4856,sk
2018-02-19T23:26:17Z,P4856,uk
2018-02-20T03:03:45Z,P4856,mk
2018-02-21T16:02:08Z,P4856,sr
2018-02-27T09:00:21Z,P4856,it
2018-02-27T17:41:20Z,P4856,fr
2018-04-18T15:34:40Z,P4856,ca
2018-04-30T13:04:40Z,P4856,ar
2018-07-18T19:10:32Z,P4856,es
2018-08-17T08:08:25Z,P4856,pl
2014-10-22T20:02:03Z,P1576,fa
2014-10-22T20:02:44Z,P1576,en
2014-10-22T21:05:53Z,P1576,nl
2014-10-22T21:10:23Z,P1576,fr
2014-10-23T10:29:35Z,P1576,zh-hans
2014-10-23T16:35:17Z,P1576,ru
2014-10-24T14:39:13Z,P1576,sr
2014-10-24T19:04:01Z,P1576,de
2014-10-25T22:07:06Z,P1576,be
2014-10-31T09:38:01Z,P1576,te
2014-11-05T01:20:14Z,P1576,hu
2014-11-08T10:56:23Z,P1576,pl
2014-11-19T11:07:36Z,P1576,ca
2014-11-21T00:47:06Z,P1576,sco
2014-11-29T19:47:40Z,P1576,eu
2014-12-05T00:36:59Z,P1576,it
2014-12-10T18:10:42Z,P1576,ja
2014-12-11T11:26:02Z,P1576,cs
2015-01-19T12:25:55Z,P1576,es
2015-03-13T01:09:01Z,P1576,sl
2015-03-18T15:34:59Z,P1576,nds
2015-05-01T09:15:31Z,P1576,mk
2015-06-24T15:48:28Z,P1576,pt
2015-07-06T10:41:22Z,P1576,lv
2015-08-05T15:33:19Z,P1576,bg
2015-08-08T07:10:54Z,P1576,el
2015-09-15T16:53:38Z,P1576,eo
2015-09-15T16:53:40Z,P1576,sk
2015-10-27T09:53:05Z,P1576,cy
2015-10-27T09:53:06Z,P1576,en-gb
2015-12-03T11:06:31Z,P1576,ko
2016-01-17T17:44:18Z,P1576,sv
2016-02-26T11:20:29Z,P1576,he
2016-05-07T18:35:53Z,P1576,ta
2016-06-05T11:30:26Z,P1576,ar
2016-06-13T18:26:28Z,P1576,gu
2016-09-21T11:28:13Z,P1576,tg
2016-11-09T14:37:56Z,P1576,gsw
2016-11-15T14:09:07Z,P1576,yue
2016-12-11T14:49:40Z,P1576,zh
2016-12-17T17:45:54Z,P1576,zh-cn
2016-12-17T17:45:55Z,P1576,zh-hant
2016-12-24T21:40:29Z,P1576,zh-hk
2016-12-25T07:03:36Z,P1576,zh-mo
2017-01-15T02:07:35Z,P1576,zh-my
2017-01-30T08:55:10Z,P1576,zh-sg
2017-05-12T18:27:47Z,P1576,zh-tw
2017-05-31T19:59:32Z,P1576,da
2017-05-31T19:59:32Z,P1576,nb
2017-06-24T17:16:37Z,P1576,nn
2017-06-24T17:16:48Z,P1576,ka
2017-07-16T07:36:29Z,P1576,be-tarask
2017-10-15T04:19:52Z,P1576,ur
2017-10-19T04:17:36Z,P1576,ba
2017-11-27T10:13:07Z,P1576,uk
2017-11-30T16:08:22Z,P1576,lb
2018-02-25T18:43:28Z,P1576,gl
2018-05-06T22:25:09Z,P1576,vi
2018-08-06T07:10:14Z,P1576,tt
2018-08-06T07:10:15Z,P1576,tt-cyrl
2013-03-27T03:58:10Z,P360,en
2013-03-27T04:19:21Z,P360,es
2013-03-27T04:28:39Z,P360,ja
2013-03-27T05:28:36Z,P360,ko
2013-03-27T07:39:20Z,P360,hi
2013-03-27T07:52:42Z,P360,fr
2013-03-27T09:30:52Z,P360,ru
2013-03-27T12:39:11Z,P360,pt
2013-03-27T16:56:41Z,P360,ca
2013-03-27T17:01:53Z,P360,de
2013-03-27T17:59:35Z,P360,nl
2013-03-27T20:04:52Z,P360,da
2013-03-27T20:35:19Z,P360,cs
2013-03-28T14:56:58Z,P360,pt-br
2013-03-30T06:29:26Z,P360,hu
2013-03-30T13:21:01Z,P360,it
2013-04-01T05:26:28Z,P360,ro
2013-04-01T09:53:15Z,P360,fa
2013-04-02T07:42:01Z,P360,vi
2013-04-04T17:43:30Z,P360,pl
2013-04-07T16:56:05Z,P360,bs
2013-04-08T05:25:20Z,P360,ilo
2013-04-09T09:56:52Z,P360,he
2013-04-11T08:51:34Z,P360,uk
2013-04-11T12:13:10Z,P360,nds
2013-04-17T10:39:04Z,P360,sr
2013-04-23T05:19:55Z,P360,zh
2013-04-23T08:55:24Z,P360,be
2013-04-25T00:53:21Z,P360,eo
2013-04-25T00:53:50Z,P360,sk
2013-04-25T09:09:16Z,P360,zh-hant
2013-04-25T09:09:20Z,P360,zh-hans
2013-04-26T02:11:26Z,P360,en-gb
2013-04-26T02:11:36Z,P360,ms
2013-04-26T08:06:14Z,P360,ka
2013-04-26T22:09:23Z,P360,nn
2013-04-28T02:56:03Z,P360,zh-cn
2013-04-28T21:46:37Z,P360,fi
2013-04-29T16:16:13Z,P360,th
2013-04-30T07:20:57Z,P360,ckb
2013-05-08T05:52:15Z,P360,bn
2013-05-08T21:58:08Z,P360,el
2013-05-15T08:45:58Z,P360,oc
2013-05-17T01:12:58Z,P360,mk
2013-05-23T15:05:12Z,P360,sv
2013-06-17T10:34:53Z,P360,sr-ec
2013-06-17T10:34:58Z,P360,sr-el
2013-06-27T17:55:19Z,P360,sl
2013-07-07T07:35:38Z,P360,gu
2013-08-03T11:46:45Z,P360,gl
2013-08-23T16:15:27Z,P360,lv
2013-09-13T15:08:42Z,P360,be-tarask
2013-09-18T10:15:09Z,P360,hr
2013-09-27T12:06:32Z,P360,nb
2013-11-02T17:32:08Z,P360,lb
2013-12-03T19:35:41Z,P360,af
2013-12-04T21:50:05Z,P360,sco
2013-12-23T09:23:07Z,P360,zh-hk
2014-01-21T09:53:06Z,P360,te
2014-02-16T16:39:19Z,P360,id
2014-08-05T15:48:36Z,P360,yi
2014-08-14T19:18:58Z,P360,ia
2014-08-15T12:57:14Z,P360,yue
2014-11-05T15:05:13Z,P360,scn
2014-12-23T19:30:22Z,P360,eu
2015-08-26T03:45:18Z,P360,ar
2015-10-24T19:13:38Z,P360,lt
2015-10-29T22:29:43Z,P360,ast
2016-03-09T17:33:25Z,P360,cy
2016-04-22T13:26:33Z,P360,et
2016-05-08T09:45:50Z,P360,br
2016-08-11T20:36:35Z,P360,zh-mo
2016-08-11T20:36:36Z,P360,zh-my
2016-08-11T20:36:37Z,P360,zh-sg
2016-08-11T20:36:37Z,P360,zh-tw
2016-08-24T07:53:34Z,P360,ku-latn
2016-11-02T15:28:38Z,P360,pam
2016-11-02T15:28:39Z,P360,tl
2017-02-16T08:18:55Z,P360,vmf
2017-04-03T15:32:41Z,P360,tg
2017-06-12T21:29:32Z,P360,yo
2017-09-19T18:28:46Z,P360,ur
2017-11-04T11:07:12Z,P360,tr
2018-03-10T12:21:45Z,P360,ba
2018-04-27T17:58:58Z,P360,hsb
2018-08-19T20:49:59Z,P360,frr
2013-06-16T07:53:49Z,P631,fr
2013-06-16T07:54:06Z,P631,en
2013-06-16T18:14:11Z,P631,fa
2013-06-16T19:13:18Z,P631,de
2013-06-18T12:35:33Z,P631,nl
2013-06-18T19:42:38Z,P631,pl
2013-06-22T06:18:55Z,P631,ca
2013-06-22T17:41:20Z,P631,es
2013-06-26T08:39:21Z,P631,be-tarask
2013-07-01T11:09:12Z,P631,it
2013-07-19T15:42:57Z,P631,zh
2013-07-19T15:43:01Z,P631,zh-hans
2013-07-19T15:43:08Z,P631,zh-hant
2013-07-27T08:25:54Z,P631,fi
2013-09-14T19:06:39Z,P631,pt
2013-09-21T16:20:05Z,P631,sr
2013-09-21T16:20:07Z,P631,sr-ec
2013-09-21T16:20:11Z,P631,sr-el
2013-10-02T12:28:37Z,P631,ja
2013-12-02T08:24:07Z,P631,ko
2014-01-29T13:39:13Z,P631,ru
2014-06-02T14:36:12Z,P631,be
2014-06-30T04:00:14Z,P631,sco
2014-11-06T21:02:21Z,P631,mk
2015-01-19T08:32:25Z,P631,vi
2015-05-05T13:13:13Z,P631,scn
2015-10-23T15:59:00Z,P631,bg
2016-01-19T15:26:25Z,P631,ar
2016-03-27T11:08:16Z,P631,uk
2016-04-09T19:36:05Z,P631,da
2016-05-15T09:46:14Z,P631,nb
2016-05-19T06:28:45Z,P631,el
2016-06-14T11:37:00Z,P631,te
2016-08-18T09:40:19Z,P631,cs
2017-01-04T07:50:18Z,P631,sv
2017-03-13T13:22:04Z,P631,cy
2017-10-31T14:52:08Z,P631,ba
2017-11-10T06:11:41Z,P631,ka
2015-12-29T15:52:31Z,P2426,en
2015-12-30T13:52:54Z,P2426,ru
2016-01-07T15:53:44Z,P2426,nl
2016-01-11T17:57:43Z,P2426,fr
2016-04-16T12:41:17Z,P2426,de
2016-05-20T16:57:32Z,P2426,mk
2017-04-23T05:51:39Z,P2426,es
2017-08-09T10:11:20Z,P2426,fi
2017-11-05T11:49:02Z,P2426,hu
2017-12-23T18:07:43Z,P2426,uk
2018-04-30T08:53:21Z,P2426,ar
2017-04-26T11:36:53Z,P3903,en
2017-04-26T11:49:10Z,P3903,de
2017-04-27T10:01:38Z,P3903,nb
2017-04-27T10:57:53Z,P3903,pt
2017-04-27T11:58:45Z,P3903,ca
2017-04-27T11:58:45Z,P3903,es
2017-04-27T12:29:06Z,P3903,ru
2017-05-02T14:19:32Z,P3903,hu
2017-05-02T16:46:35Z,P3903,fr
2017-05-02T18:43:48Z,P3903,da
2017-05-02T18:43:49Z,P3903,nl
2017-05-06T09:52:14Z,P3903,sr
2017-05-27T03:00:45Z,P3903,mk
2017-06-05T14:10:26Z,P3903,ar
2017-08-01T13:07:40Z,P3903,sl
2017-09-01T10:51:27Z,P3903,it
2017-10-31T15:49:34Z,P3903,be-tarask
2017-11-19T12:08:21Z,P3903,tr
2017-12-22T19:11:42Z,P3903,uk
2018-04-05T02:48:22Z,P3903,zh-hans
2018-04-05T02:48:28Z,P3903,zh-hant
2018-04-14T08:28:42Z,P3903,ja
2018-05-14T14:00:25Z,P3903,bn
2018-05-26T00:48:32Z,P3903,ko
2018-06-04T05:15:40Z,P3903,vi
2018-06-06T17:36:21Z,P3903,be
2018-07-12T15:11:03Z,P3903,lv
2018-07-15T18:18:30Z,P3903,pl
2018-08-14T09:40:38Z,P3903,nn
2013-02-05T09:43:04Z,P69,en
2013-02-05T10:53:45Z,P69,fr
2013-02-05T10:59:30Z,P69,it
2013-02-05T19:31:59Z,P69,hu
2013-02-05T19:41:25Z,P69,zh-hans
2013-02-05T21:19:50Z,P69,zh
2013-02-05T22:54:05Z,P69,de
2013-02-06T13:05:31Z,P69,cs
2013-02-06T13:19:04Z,P69,ca
2013-02-06T23:11:32Z,P69,nb
2013-02-07T06:17:35Z,P69,ilo
2013-02-07T20:55:35Z,P69,be
2013-02-08T08:54:30Z,P69,ru
2013-02-08T14:35:15Z,P69,es
2013-02-09T01:37:26Z,P69,ja
2013-02-11T19:20:38Z,P69,pt-br
2013-02-13T12:44:38Z,P69,nl
2013-02-13T16:25:56Z,P69,ko
2013-02-13T21:07:08Z,P69,hr
2013-02-16T16:23:41Z,P69,bs
2013-02-17T17:12:39Z,P69,uk
2013-02-18T05:56:09Z,P69,he
2013-02-18T16:12:42Z,P69,pl
2013-02-18T21:23:16Z,P69,uz
2013-02-20T11:06:19Z,P69,lv
2013-02-20T18:49:10Z,P69,pt
2013-02-21T12:34:10Z,P69,fi
2013-02-22T14:39:08Z,P69,la
2013-02-26T10:37:43Z,P69,fa
2013-02-27T08:50:30Z,P69,nds
2013-02-27T21:24:03Z,P69,ro
2013-02-28T18:43:29Z,P69,en-gb
2013-03-01T20:40:17Z,P69,nn
2013-03-02T22:42:03Z,P69,vi
2013-03-06T12:51:22Z,P69,hi
2013-03-10T07:32:52Z,P69,ka
2013-03-12T06:49:07Z,P69,zh-hant
2013-03-12T07:59:32Z,P69,sr
2013-03-16T10:40:49Z,P69,af
2013-03-18T15:18:47Z,P69,da
2013-03-20T15:16:27Z,P69,id
2013-03-20T15:16:53Z,P69,min
2013-03-22T08:17:02Z,P69,sl
2013-04-02T19:19:13Z,P69,sk
2013-04-06T17:07:41Z,P69,bn
2013-04-08T01:07:01Z,P69,en-ca
2013-04-08T19:02:28Z,P69,sv
2013-04-20T14:43:18Z,P69,nds-nl
2013-04-23T00:05:32Z,P69,is
2013-04-24T19:40:05Z,P69,el
2013-04-24T21:34:12Z,P69,br
2013-04-25T21:46:45Z,P69,be-tarask
2013-05-09T23:56:20Z,P69,mk
2013-05-12T11:49:44Z,P69,sr-ec
2013-05-15T07:59:21Z,P69,oc
2013-06-04T23:18:46Z,P69,li
2013-06-25T05:25:05Z,P69,zh-cn
2013-06-27T07:07:03Z,P69,ms
2013-06-29T06:07:30Z,P69,gu
2013-07-04T00:39:50Z,P69,ar
2013-10-12T17:12:59Z,P69,lb
2013-10-31T21:01:45Z,P69,eo
2013-11-10T10:28:58Z,P69,ts
2013-11-10T10:29:15Z,P69,zu
2013-11-15T12:16:21Z,P69,hy
2013-11-18T14:39:41Z,P69,gsw
2013-12-04T21:56:06Z,P69,sco
2013-12-23T06:23:01Z,P69,zh-hk
2014-01-17T08:18:30Z,P69,ta
2014-01-19T18:39:31Z,P69,zh-tw
2014-01-24T10:00:27Z,P69,te
2014-02-06T12:29:47Z,P69,or
2014-02-24T09:26:28Z,P69,cy
2014-03-18T15:12:11Z,P69,sr-el
2014-06-15T08:45:46Z,P69,ia
2014-08-22T11:30:10Z,P69,ksh
2014-08-22T20:12:47Z,P69,tr
2014-09-07T12:30:40Z,P69,eu
2014-10-07T07:15:54Z,P69,scn
2014-10-31T07:28:54Z,P69,yi
2014-12-10T21:09:42Z,P69,mg
2015-04-17T15:46:38Z,P69,ne
2015-06-24T15:13:47Z,P69,gl
2015-08-30T19:18:12Z,P69,et
2015-09-15T15:27:52Z,P69,lt
2015-10-12T23:50:52Z,P69,ast
2016-04-24T11:10:29Z,P69,zh-mo
2016-04-24T11:10:29Z,P69,zh-my
2016-04-24T11:10:30Z,P69,zh-sg
2016-05-29T08:26:37Z,P69,fo
2016-05-31T06:55:30Z,P69,kn
2016-08-10T19:55:58Z,P69,th
2016-08-13T02:17:03Z,P69,ml
2016-08-14T21:08:17Z,P69,pa
2016-08-24T13:24:00Z,P69,ku-latn
2016-09-13T07:16:31Z,P69,bg
2016-09-20T10:44:19Z,P69,tg
2016-11-02T14:36:12Z,P69,tl
2016-11-02T14:36:13Z,P69,pam
2016-11-16T18:23:25Z,P69,ba
2017-06-04T17:44:01Z,P69,tt
2017-06-10T10:10:49Z,P69,tcy
2017-06-19T22:35:41Z,P69,yo
2017-06-21T20:11:48Z,P69,sq
2017-10-08T01:52:28Z,P69,ur
2018-02-20T11:37:25Z,P69,sd
2018-04-05T17:46:43Z,P69,ps
2018-05-10T12:10:18Z,P69,hsb
2018-05-14T07:52:10Z,P69,mr
2018-05-20T15:21:15Z,P69,tt-cyrl
2018-06-18T06:53:12Z,P69,ha
2015-06-13T22:11:41Z,P1948,en
2015-06-14T07:53:28Z,P1948,de
2015-06-15T20:14:06Z,P1948,pl
2015-06-16T12:18:11Z,P1948,nl
2015-07-08T12:24:07Z,P1948,ru
2015-10-01T20:18:45Z,P1948,hu
2016-02-15T06:20:52Z,P1948,fr
2016-07-12T22:39:05Z,P1948,mk
2016-09-12T16:47:31Z,P1948,es
2017-12-23T09:29:19Z,P1948,uk
2018-01-04T11:29:40Z,P1948,ar
2018-05-23T18:21:59Z,P1948,ko
2014-08-12T18:13:23Z,P1439,en
2014-08-12T18:16:02Z,P1439,nb
2014-08-12T18:16:21Z,P1439,nn
2014-08-13T09:04:04Z,P1439,sr-el
2014-08-13T09:04:12Z,P1439,sr-ec
2014-08-13T09:04:14Z,P1439,sr
2014-08-13T10:16:35Z,P1439,ru
2014-08-18T07:01:43Z,P1439,it
2014-08-18T10:01:58Z,P1439,el
2014-08-18T21:40:49Z,P1439,nl
2014-08-23T11:41:57Z,P1439,de
2014-08-23T21:27:53Z,P1439,fr
2014-09-05T05:42:14Z,P1439,fa
2014-09-05T17:16:56Z,P1439,da
2014-09-05T17:17:02Z,P1439,sv
2014-09-23T17:41:04Z,P1439,mk
2014-11-01T11:03:16Z,P1439,ja
2015-11-16T08:39:07Z,P1439,be-tarask
2015-11-30T10:55:38Z,P1439,hu
2016-04-21T04:13:57Z,P1439,es
2016-07-07T02:36:28Z,P1439,cy
2017-03-08T18:28:38Z,P1439,fi
2017-12-19T21:55:04Z,P1439,uk
2017-12-24T08:56:43Z,P1439,ar
2018-03-24T04:23:04Z,P1439,he
2013-04-06T21:24:05Z,P399,en
2013-04-07T11:18:12Z,P399,it
2013-04-07T12:02:54Z,P399,ca
2013-04-08T06:25:25Z,P399,ilo
2013-04-08T12:56:05Z,P399,ja
2013-04-08T19:40:59Z,P399,fa
2013-04-10T12:53:38Z,P399,vi
2013-04-12T02:39:40Z,P399,fr
2013-04-15T13:02:52Z,P399,el
2013-04-24T09:01:07Z,P399,ru
2013-04-26T07:21:44Z,P399,be
2013-05-04T17:19:13Z,P399,de
2013-05-12T09:22:53Z,P399,sr
2013-05-12T09:22:55Z,P399,sr-ec
2013-05-12T21:58:01Z,P399,da
2013-05-17T01:04:09Z,P399,mk
2013-05-18T23:11:29Z,P399,pl
2013-06-27T08:31:29Z,P399,ms
2013-06-27T08:53:04Z,P399,nl
2013-08-29T05:17:13Z,P399,pt
2013-09-13T15:02:40Z,P399,be-tarask
2013-09-15T16:58:44Z,P399,oc
2013-10-16T20:02:39Z,P399,es
2013-10-19T16:55:21Z,P399,lb
2013-11-10T10:39:11Z,P399,nn
2013-12-02T09:36:00Z,P399,zh
2014-01-24T20:14:54Z,P399,nb
2014-03-13T17:17:49Z,P399,ko
2014-08-14T19:55:34Z,P399,ia
2014-09-02T02:48:56Z,P399,en-gb
2014-11-16T09:37:53Z,P399,scn
2016-07-21T20:20:48Z,P399,uk
2017-01-25T22:58:54Z,P399,he
2017-02-28T22:07:36Z,P399,ar
2017-03-13T13:44:16Z,P399,cy
2016-04-06T21:46:40Z,P2726,en
2016-04-06T21:47:10Z,P2726,de
2016-04-06T23:47:45Z,P2726,fr
2016-04-07T10:20:38Z,P2726,ru
2016-04-11T07:15:39Z,P2726,hu
2016-04-12T06:00:48Z,P2726,es
2016-04-13T21:31:11Z,P2726,pl
2016-05-12T06:28:25Z,P2726,ko
2016-06-08T12:39:37Z,P2726,uk
2016-06-19T11:10:13Z,P2726,it
2016-07-27T10:15:46Z,P2726,mk
2016-08-20T21:54:26Z,P2726,nl
2016-10-08T05:56:10Z,P2726,cy
2016-10-08T05:57:06Z,P2726,en-gb
2017-07-24T02:29:24Z,P2726,bn
2018-01-08T09:28:12Z,P2726,ar
2017-12-10T23:00:46Z,P4634,en
2017-12-11T08:37:04Z,P4634,ru
2017-12-11T09:15:15Z,P4634,fr
2017-12-11T09:54:41Z,P4634,nb
2017-12-11T18:41:16Z,P4634,it
2017-12-12T03:21:23Z,P4634,id
2017-12-12T07:18:38Z,P4634,ar
2017-12-12T11:13:37Z,P4634,pt
2017-12-13T12:45:12Z,P4634,sr
2017-12-14T11:57:31Z,P4634,mk
2017-12-17T09:36:44Z,P4634,uk
2017-12-20T21:15:54Z,P4634,ca
2018-01-13T01:42:02Z,P4634,zh-hans
2018-01-13T01:42:14Z,P4634,zh-hant
2018-03-28T13:09:47Z,P4634,de
2018-04-17T07:30:16Z,P4634,hu
2018-05-03T15:26:23Z,P4634,pl
2018-07-18T20:53:32Z,P4634,es
2013-05-13T07:15:29Z,P516,en
2013-05-13T07:27:35Z,P516,de
2013-05-13T18:25:39Z,P516,fa
2013-05-14T12:41:12Z,P516,it
2013-05-15T08:07:18Z,P516,ca
2013-05-15T09:06:21Z,P516,nl
2013-05-16T09:30:19Z,P516,nds
2013-05-17T00:13:17Z,P516,mk
2013-05-17T00:28:51Z,P516,pl
2013-05-27T00:41:22Z,P516,es
2013-05-28T09:39:07Z,P516,sv
2013-05-31T16:46:46Z,P516,fr
2013-06-10T04:11:48Z,P516,ko
2013-06-18T05:27:40Z,P516,oc
2013-06-24T06:49:26Z,P516,ru
2013-06-27T08:02:41Z,P516,ms
2013-08-29T05:07:08Z,P516,pt
2013-09-19T19:26:38Z,P516,be-tarask
2013-09-28T12:31:30Z,P516,nb
2013-09-28T21:48:55Z,P516,be
2013-10-01T21:17:23Z,P516,da
2013-11-08T08:01:18Z,P516,simple
2013-11-15T09:26:46Z,P516,hu
2013-11-24T09:05:37Z,P516,zh
2013-12-02T13:09:40Z,P516,ja
2013-12-16T13:58:35Z,P516,sr
2013-12-16T13:58:38Z,P516,sr-ec
2013-12-16T13:58:42Z,P516,sr-el
2014-01-01T13:48:24Z,P516,zh-cn
2014-01-01T13:48:28Z,P516,zh-hk
2014-02-23T18:55:19Z,P516,el
2014-04-20T13:01:39Z,P516,en-gb
2014-06-28T15:25:15Z,P516,sco
2014-07-28T05:44:45Z,P516,cs
2014-10-06T17:23:50Z,P516,ia
2014-11-24T08:13:13Z,P516,scn
2014-12-24T09:03:15Z,P516,eu
2016-05-06T23:31:16Z,P516,ar
2016-12-16T10:23:50Z,P516,he
2017-03-01T16:51:02Z,P516,uk
2017-09-05T01:52:31Z,P516,vi
2018-01-13T01:38:28Z,P516,zh-hant
2018-01-13T01:38:35Z,P516,zh-tw
2018-01-13T01:38:43Z,P516,zh-hans
2018-01-13T01:38:50Z,P516,zh-sg
2018-01-13T01:38:58Z,P516,zh-mo
2018-03-13T05:26:48Z,P516,ur
2018-03-17T16:14:23Z,P516,tt
2018-05-06T06:27:43Z,P516,tt-cyrl
2018-08-26T16:37:06Z,P516,hr
2017-11-16T22:01:39Z,P4537,en
2017-11-16T22:02:19Z,P4537,fr
2018-01-09T09:02:28Z,P4537,uk
2018-02-07T20:52:37Z,P4537,it
2018-03-04T15:01:06Z,P4537,ar
2018-06-16T20:13:13Z,P4537,de
2015-11-12T02:35:16Z,P2295,es
2015-11-12T02:39:00Z,P2295,de
2015-11-12T02:39:03Z,P2295,en
2015-11-12T02:39:04Z,P2295,fr
2015-11-12T02:39:05Z,P2295,it
2015-11-12T02:39:06Z,P2295,nl
2015-11-12T02:39:07Z,P2295,pt
2015-11-12T11:21:41Z,P2295,nb
2015-11-12T17:03:26Z,P2295,sr
2015-11-12T18:37:08Z,P2295,fi
2015-11-15T05:56:08Z,P2295,zh
2015-12-29T02:11:48Z,P2295,ru
2015-12-29T02:35:03Z,P2295,ro
2015-12-29T02:35:03Z,P2295,id
2016-02-26T11:16:00Z,P2295,lt
2016-04-17T11:50:52Z,P2295,hu
2016-05-02T19:50:38Z,P2295,da
2016-05-21T12:44:51Z,P2295,be
2016-05-21T12:44:52Z,P2295,ca
2016-06-13T15:33:07Z,P2295,ko
2016-07-03T21:41:30Z,P2295,mk
2017-01-03T13:38:56Z,P2295,pl
2017-04-24T21:17:23Z,P2295,cs
2017-06-04T03:40:52Z,P2295,ja
2017-07-02T10:37:49Z,P2295,fa
2017-08-15T07:12:11Z,P2295,eu
2017-09-27T22:28:44Z,P2295,he
2017-10-20T08:35:20Z,P2295,cy
2017-11-15T13:38:22Z,P2295,tt
2017-12-16T08:20:30Z,P2295,ar
2017-12-21T16:16:10Z,P2295,uk
2018-05-23T06:17:05Z,P2295,sco
2018-08-08T11:44:19Z,P2295,nn
2015-05-03T20:32:10Z,P1878,en
2015-05-05T15:18:15Z,P1878,pt
2015-05-05T15:33:44Z,P1878,ru
2015-05-15T20:29:29Z,P1878,pl
2015-11-03T01:00:27Z,P1878,nl
2016-05-09T22:56:52Z,P1878,es
2016-07-10T22:19:04Z,P1878,mk
2017-01-29T19:58:09Z,P1878,de
2017-10-27T12:47:29Z,P1878,fr
2017-11-21T04:12:51Z,P1878,sv
2017-11-27T16:34:48Z,P1878,uk
2017-12-21T11:06:56Z,P1878,ar
2018-07-07T03:32:06Z,P1878,ca
2018-07-07T17:56:19Z,P1878,zh-hant
2018-07-23T07:20:33Z,P5513,en
2018-07-23T07:20:38Z,P5513,ca
2018-07-23T09:09:55Z,P5513,fr
2018-07-24T02:29:21Z,P5513,mk
2018-07-28T14:45:35Z,P5513,ar
2018-04-08T08:27:31Z,P5028,en
2018-04-09T01:06:54Z,P5028,pt
2018-04-09T07:18:06Z,P5028,uk
2018-04-09T19:33:16Z,P5028,ca
2018-04-10T09:00:11Z,P5028,mk
2018-04-10T17:17:35Z,P5028,sr
2018-04-21T05:17:56Z,P5028,fr
2018-04-30T20:21:56Z,P5028,ar
2018-05-22T20:35:50Z,P5028,fi
2018-06-17T17:53:34Z,P5028,zh-hans
2018-07-18T19:45:35Z,P5028,es
2018-07-18T19:45:36Z,P5028,de
2018-07-18T19:45:41Z,P5028,it
2018-07-18T19:45:46Z,P5028,nl
2018-07-25T19:06:22Z,P5028,hu
2015-06-12T22:01:20Z,P1945,en
2015-06-14T12:57:03Z,P1945,fr
2015-06-15T08:38:54Z,P1945,nl
2015-06-15T11:18:02Z,P1945,sr
2015-06-18T15:02:43Z,P1945,pt
2015-06-20T19:12:23Z,P1945,de
2015-07-08T12:25:31Z,P1945,ru
2015-07-28T15:35:34Z,P1945,ca
2015-10-01T20:18:24Z,P1945,hu
2016-07-12T22:38:35Z,P1945,mk
2017-03-13T11:53:03Z,P1945,es
2017-03-14T12:15:26Z,P1945,nb
2017-12-15T15:30:59Z,P1945,ar
2017-12-22T17:19:01Z,P1945,uk
2018-08-17T07:45:24Z,P1945,pl
2016-10-11T19:43:09Z,P3280,en
2016-10-11T19:47:11Z,P3280,fr
2016-10-15T23:48:11Z,P3280,pl
2016-11-11T08:12:17Z,P3280,ru
2017-02-18T10:52:52Z,P3280,nl
2017-04-24T05:14:59Z,P3280,es
2017-06-08T16:02:16Z,P3280,bn
2017-12-31T15:35:57Z,P3280,uk
2018-01-13T12:17:14Z,P3280,ar
2018-04-07T20:34:05Z,P3280,hu
